output_file,output_row,output_row_key,output_column,source_file,source_row_key,source_column,transformation
ms96_delta_summary_compact.csv,23,split=test|protocol=k50|metric=NDCG@5,seed_directions_42_43_44,paper/tables/ms96_main_{split}.csv or paper/tables/ms96_protocol_{split}.csv,split=test|protocol=k50_seed42|metric=NDCG@5,within-seed delta_NDCG@5,sign only in seed order 42/43/44 from training_seed=42|protocol=k50_seed42;training_seed=43|protocol=k50_seed42;training_seed=44|protocol=k50_seed42
ms96_delta_summary_compact.csv,24,split=test|protocol=k50|metric=MRR,split,paper/tables/ms96_delta_summary.csv,split=test|protocol=k50_seed42|metric=MRR,split,identity selection or protocol label normalization
ms96_delta_summary_compact.csv,24,split=test|protocol=k50|metric=MRR,protocol,paper/tables/ms96_delta_summary.csv,split=test|protocol=k50_seed42|metric=MRR,protocol,identity selection or protocol label normalization
ms96_delta_summary_compact.csv,24,split=test|protocol=k50|metric=MRR,metric,paper/tables/ms96_delta_summary.csv,split=test|protocol=k50_seed42|metric=MRR,metric,identity selection or protocol label normalization
ms96_delta_summary_compact.csv,24,split=test|protocol=k50|metric=MRR,delta_definition,paper/tables/ms96_delta_summary.csv,split=test|protocol=k50_seed42|metric=MRR,delta_definition,identity selection or protocol label normalization
ms96_delta_summary_compact.csv,24,split=test|protocol=k50|metric=MRR,mean_delta,paper/tables/ms96_delta_summary.csv,split=test|protocol=k50_seed42|metric=MRR,mean,identity selection
ms96_delta_summary_compact.csv,24,split=test|protocol=k50|metric=MRR,sample_sd,paper/tables/ms96_delta_summary.csv,split=test|protocol=k50_seed42|metric=MRR,sample_std,identity selection
ms96_delta_summary_compact.csv,24,split=test|protocol=k50|metric=MRR,seed_directions_42_43_44,paper/tables/ms96_main_{split}.csv or paper/tables/ms96_protocol_{split}.csv,split=test|protocol=k50_seed42|metric=MRR,within-seed delta_MRR,sign only in seed order 42/43/44 from training_seed=42|protocol=k50_seed42;training_seed=43|protocol=k50_seed42;training_seed=44|protocol=k50_seed42
hard_candidate_compact.csv,1,candidate_protocol=k5|split=validation|metric=HR@1,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=HR@1,candidate_protocol,identity selection
hard_candidate_compact.csv,1,candidate_protocol=k5|split=validation|metric=HR@1,split,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=HR@1,split,identity selection
hard_candidate_compact.csv,1,candidate_protocol=k5|split=validation|metric=HR@1,metric,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=HR@1,metric,identity selection
hard_candidate_compact.csv,1,candidate_protocol=k5|split=validation|metric=HR@1,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=HR@1,point_estimate,identity selection
hard_candidate_compact.csv,1,candidate_protocol=k5|split=validation|metric=HR@1,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=HR@1,ci95_low,identity selection
hard_candidate_compact.csv,1,candidate_protocol=k5|split=validation|metric=HR@1,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=HR@1,ci95_high,identity selection
hard_candidate_compact.csv,1,candidate_protocol=k5|split=validation|metric=HR@1,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=HR@1,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,2,candidate_protocol=k5|split=validation|metric=NDCG@5,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=NDCG@5,candidate_protocol,identity selection
hard_candidate_compact.csv,2,candidate_protocol=k5|split=validation|metric=NDCG@5,split,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=NDCG@5,split,identity selection
hard_candidate_compact.csv,2,candidate_protocol=k5|split=validation|metric=NDCG@5,metric,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=NDCG@5,metric,identity selection
hard_candidate_compact.csv,2,candidate_protocol=k5|split=validation|metric=NDCG@5,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=NDCG@5,point_estimate,identity selection
hard_candidate_compact.csv,2,candidate_protocol=k5|split=validation|metric=NDCG@5,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=NDCG@5,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,2,candidate_protocol=k5|split=validation|metric=NDCG@5,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=NDCG@5,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,2,candidate_protocol=k5|split=validation|metric=NDCG@5,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=NDCG@5,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,3,candidate_protocol=k5|split=validation|metric=MRR,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=MRR,candidate_protocol,identity selection
hard_candidate_compact.csv,3,candidate_protocol=k5|split=validation|metric=MRR,split,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=MRR,split,identity selection
hard_candidate_compact.csv,3,candidate_protocol=k5|split=validation|metric=MRR,metric,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=MRR,metric,identity selection
hard_candidate_compact.csv,3,candidate_protocol=k5|split=validation|metric=MRR,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=MRR,point_estimate,identity selection
hard_candidate_compact.csv,3,candidate_protocol=k5|split=validation|metric=MRR,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=MRR,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,3,candidate_protocol=k5|split=validation|metric=MRR,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=MRR,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,3,candidate_protocol=k5|split=validation|metric=MRR,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=validation|metric=MRR,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,4,candidate_protocol=k5|split=test|metric=HR@1,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=HR@1,candidate_protocol,identity selection
hard_candidate_compact.csv,4,candidate_protocol=k5|split=test|metric=HR@1,split,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=HR@1,split,identity selection
hard_candidate_compact.csv,4,candidate_protocol=k5|split=test|metric=HR@1,metric,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=HR@1,metric,identity selection
hard_candidate_compact.csv,4,candidate_protocol=k5|split=test|metric=HR@1,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=HR@1,point_estimate,identity selection
hard_candidate_compact.csv,4,candidate_protocol=k5|split=test|metric=HR@1,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=HR@1,ci95_low,identity selection
hard_candidate_compact.csv,4,candidate_protocol=k5|split=test|metric=HR@1,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=HR@1,ci95_high,identity selection
hard_candidate_compact.csv,4,candidate_protocol=k5|split=test|metric=HR@1,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=HR@1,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,5,candidate_protocol=k5|split=test|metric=NDCG@5,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=NDCG@5,candidate_protocol,identity selection
hard_candidate_compact.csv,5,candidate_protocol=k5|split=test|metric=NDCG@5,split,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=NDCG@5,split,identity selection
hard_candidate_compact.csv,5,candidate_protocol=k5|split=test|metric=NDCG@5,metric,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=NDCG@5,metric,identity selection
hard_candidate_compact.csv,5,candidate_protocol=k5|split=test|metric=NDCG@5,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=NDCG@5,point_estimate,identity selection
hard_candidate_compact.csv,5,candidate_protocol=k5|split=test|metric=NDCG@5,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=NDCG@5,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,5,candidate_protocol=k5|split=test|metric=NDCG@5,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=NDCG@5,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,5,candidate_protocol=k5|split=test|metric=NDCG@5,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=NDCG@5,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,6,candidate_protocol=k5|split=test|metric=MRR,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=MRR,candidate_protocol,identity selection
hard_candidate_compact.csv,6,candidate_protocol=k5|split=test|metric=MRR,split,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=MRR,split,identity selection
hard_candidate_compact.csv,6,candidate_protocol=k5|split=test|metric=MRR,metric,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=MRR,metric,identity selection
hard_candidate_compact.csv,6,candidate_protocol=k5|split=test|metric=MRR,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=MRR,point_estimate,identity selection
hard_candidate_compact.csv,6,candidate_protocol=k5|split=test|metric=MRR,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=MRR,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,6,candidate_protocol=k5|split=test|metric=MRR,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=MRR,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,6,candidate_protocol=k5|split=test|metric=MRR,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k5|split=test|metric=MRR,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,7,candidate_protocol=k20|split=validation|metric=HR@1,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=HR@1,candidate_protocol,identity selection
hard_candidate_compact.csv,7,candidate_protocol=k20|split=validation|metric=HR@1,split,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=HR@1,split,identity selection
hard_candidate_compact.csv,7,candidate_protocol=k20|split=validation|metric=HR@1,metric,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=HR@1,metric,identity selection
hard_candidate_compact.csv,7,candidate_protocol=k20|split=validation|metric=HR@1,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=HR@1,point_estimate,identity selection
hard_candidate_compact.csv,7,candidate_protocol=k20|split=validation|metric=HR@1,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=HR@1,ci95_low,identity selection
hard_candidate_compact.csv,7,candidate_protocol=k20|split=validation|metric=HR@1,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=HR@1,ci95_high,identity selection
hard_candidate_compact.csv,7,candidate_protocol=k20|split=validation|metric=HR@1,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=HR@1,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,8,candidate_protocol=k20|split=validation|metric=NDCG@5,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=NDCG@5,candidate_protocol,identity selection
hard_candidate_compact.csv,8,candidate_protocol=k20|split=validation|metric=NDCG@5,split,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=NDCG@5,split,identity selection
hard_candidate_compact.csv,8,candidate_protocol=k20|split=validation|metric=NDCG@5,metric,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=NDCG@5,metric,identity selection
hard_candidate_compact.csv,8,candidate_protocol=k20|split=validation|metric=NDCG@5,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=NDCG@5,point_estimate,identity selection
hard_candidate_compact.csv,8,candidate_protocol=k20|split=validation|metric=NDCG@5,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=NDCG@5,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,8,candidate_protocol=k20|split=validation|metric=NDCG@5,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=NDCG@5,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,8,candidate_protocol=k20|split=validation|metric=NDCG@5,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=NDCG@5,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,9,candidate_protocol=k20|split=validation|metric=MRR,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=MRR,candidate_protocol,identity selection
hard_candidate_compact.csv,9,candidate_protocol=k20|split=validation|metric=MRR,split,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=MRR,split,identity selection
hard_candidate_compact.csv,9,candidate_protocol=k20|split=validation|metric=MRR,metric,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=MRR,metric,identity selection
hard_candidate_compact.csv,9,candidate_protocol=k20|split=validation|metric=MRR,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=MRR,point_estimate,identity selection
hard_candidate_compact.csv,9,candidate_protocol=k20|split=validation|metric=MRR,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=MRR,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,9,candidate_protocol=k20|split=validation|metric=MRR,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=MRR,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,9,candidate_protocol=k20|split=validation|metric=MRR,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=validation|metric=MRR,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,10,candidate_protocol=k20|split=test|metric=HR@1,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=HR@1,candidate_protocol,identity selection
hard_candidate_compact.csv,10,candidate_protocol=k20|split=test|metric=HR@1,split,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=HR@1,split,identity selection
hard_candidate_compact.csv,10,candidate_protocol=k20|split=test|metric=HR@1,metric,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=HR@1,metric,identity selection
hard_candidate_compact.csv,10,candidate_protocol=k20|split=test|metric=HR@1,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=HR@1,point_estimate,identity selection
hard_candidate_compact.csv,10,candidate_protocol=k20|split=test|metric=HR@1,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=HR@1,ci95_low,identity selection
hard_candidate_compact.csv,10,candidate_protocol=k20|split=test|metric=HR@1,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=HR@1,ci95_high,identity selection
hard_candidate_compact.csv,10,candidate_protocol=k20|split=test|metric=HR@1,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=HR@1,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,11,candidate_protocol=k20|split=test|metric=NDCG@5,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=NDCG@5,candidate_protocol,identity selection
hard_candidate_compact.csv,11,candidate_protocol=k20|split=test|metric=NDCG@5,split,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=NDCG@5,split,identity selection
hard_candidate_compact.csv,11,candidate_protocol=k20|split=test|metric=NDCG@5,metric,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=NDCG@5,metric,identity selection
hard_candidate_compact.csv,11,candidate_protocol=k20|split=test|metric=NDCG@5,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=NDCG@5,point_estimate,identity selection
hard_candidate_compact.csv,11,candidate_protocol=k20|split=test|metric=NDCG@5,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=NDCG@5,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,11,candidate_protocol=k20|split=test|metric=NDCG@5,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=NDCG@5,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,11,candidate_protocol=k20|split=test|metric=NDCG@5,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=NDCG@5,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,12,candidate_protocol=k20|split=test|metric=MRR,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=MRR,candidate_protocol,identity selection
hard_candidate_compact.csv,12,candidate_protocol=k20|split=test|metric=MRR,split,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=MRR,split,identity selection
hard_candidate_compact.csv,12,candidate_protocol=k20|split=test|metric=MRR,metric,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=MRR,metric,identity selection
hard_candidate_compact.csv,12,candidate_protocol=k20|split=test|metric=MRR,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=MRR,point_estimate,identity selection
hard_candidate_compact.csv,12,candidate_protocol=k20|split=test|metric=MRR,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=MRR,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,12,candidate_protocol=k20|split=test|metric=MRR,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=MRR,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,12,candidate_protocol=k20|split=test|metric=MRR,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k20|split=test|metric=MRR,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,13,candidate_protocol=k50|split=validation|metric=HR@1,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=HR@1,candidate_protocol,identity selection
hard_candidate_compact.csv,13,candidate_protocol=k50|split=validation|metric=HR@1,split,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=HR@1,split,identity selection
hard_candidate_compact.csv,13,candidate_protocol=k50|split=validation|metric=HR@1,metric,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=HR@1,metric,identity selection
hard_candidate_compact.csv,13,candidate_protocol=k50|split=validation|metric=HR@1,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=HR@1,point_estimate,identity selection
hard_candidate_compact.csv,13,candidate_protocol=k50|split=validation|metric=HR@1,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=HR@1,ci95_low,identity selection
hard_candidate_compact.csv,13,candidate_protocol=k50|split=validation|metric=HR@1,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=HR@1,ci95_high,identity selection
hard_candidate_compact.csv,13,candidate_protocol=k50|split=validation|metric=HR@1,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=HR@1,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,14,candidate_protocol=k50|split=validation|metric=NDCG@5,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=NDCG@5,candidate_protocol,identity selection
hard_candidate_compact.csv,14,candidate_protocol=k50|split=validation|metric=NDCG@5,split,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=NDCG@5,split,identity selection
hard_candidate_compact.csv,14,candidate_protocol=k50|split=validation|metric=NDCG@5,metric,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=NDCG@5,metric,identity selection
hard_candidate_compact.csv,14,candidate_protocol=k50|split=validation|metric=NDCG@5,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=NDCG@5,point_estimate,identity selection
hard_candidate_compact.csv,14,candidate_protocol=k50|split=validation|metric=NDCG@5,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=NDCG@5,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,14,candidate_protocol=k50|split=validation|metric=NDCG@5,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=NDCG@5,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,14,candidate_protocol=k50|split=validation|metric=NDCG@5,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=NDCG@5,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,15,candidate_protocol=k50|split=validation|metric=MRR,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=MRR,candidate_protocol,identity selection
hard_candidate_compact.csv,15,candidate_protocol=k50|split=validation|metric=MRR,split,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=MRR,split,identity selection
hard_candidate_compact.csv,15,candidate_protocol=k50|split=validation|metric=MRR,metric,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=MRR,metric,identity selection
hard_candidate_compact.csv,15,candidate_protocol=k50|split=validation|metric=MRR,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=MRR,point_estimate,identity selection
hard_candidate_compact.csv,15,candidate_protocol=k50|split=validation|metric=MRR,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=MRR,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,15,candidate_protocol=k50|split=validation|metric=MRR,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=MRR,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,15,candidate_protocol=k50|split=validation|metric=MRR,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=validation|metric=MRR,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,16,candidate_protocol=k50|split=test|metric=HR@1,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=HR@1,candidate_protocol,identity selection
hard_candidate_compact.csv,16,candidate_protocol=k50|split=test|metric=HR@1,split,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=HR@1,split,identity selection
hard_candidate_compact.csv,16,candidate_protocol=k50|split=test|metric=HR@1,metric,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=HR@1,metric,identity selection
hard_candidate_compact.csv,16,candidate_protocol=k50|split=test|metric=HR@1,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=HR@1,point_estimate,identity selection
hard_candidate_compact.csv,16,candidate_protocol=k50|split=test|metric=HR@1,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=HR@1,ci95_low,identity selection
hard_candidate_compact.csv,16,candidate_protocol=k50|split=test|metric=HR@1,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=HR@1,ci95_high,identity selection
hard_candidate_compact.csv,16,candidate_protocol=k50|split=test|metric=HR@1,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=HR@1,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,17,candidate_protocol=k50|split=test|metric=NDCG@5,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=NDCG@5,candidate_protocol,identity selection
hard_candidate_compact.csv,17,candidate_protocol=k50|split=test|metric=NDCG@5,split,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=NDCG@5,split,identity selection
hard_candidate_compact.csv,17,candidate_protocol=k50|split=test|metric=NDCG@5,metric,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=NDCG@5,metric,identity selection
hard_candidate_compact.csv,17,candidate_protocol=k50|split=test|metric=NDCG@5,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=NDCG@5,point_estimate,identity selection
hard_candidate_compact.csv,17,candidate_protocol=k50|split=test|metric=NDCG@5,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=NDCG@5,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,17,candidate_protocol=k50|split=test|metric=NDCG@5,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=NDCG@5,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,17,candidate_protocol=k50|split=test|metric=NDCG@5,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=NDCG@5,ci95_low;ci95_high,deterministic interval-to-zero classification
hard_candidate_compact.csv,18,candidate_protocol=k50|split=test|metric=MRR,candidate_protocol,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=MRR,candidate_protocol,identity selection
hard_candidate_compact.csv,18,candidate_protocol=k50|split=test|metric=MRR,split,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=MRR,split,identity selection
hard_candidate_compact.csv,18,candidate_protocol=k50|split=test|metric=MRR,metric,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=MRR,metric,identity selection
hard_candidate_compact.csv,18,candidate_protocol=k50|split=test|metric=MRR,point_estimate,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=MRR,point_estimate,identity selection
hard_candidate_compact.csv,18,candidate_protocol=k50|split=test|metric=MRR,ci95_low,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=MRR,ci95_low,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,18,candidate_protocol=k50|split=test|metric=MRR,ci95_high,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=MRR,ci95_high,numeric bound omitted from compact display; retained in frozen source/archive
hard_candidate_compact.csv,18,candidate_protocol=k50|split=test|metric=MRR,ci_status,paper/tables/hard_candidate.csv,candidate_protocol=k50|split=test|metric=MRR,ci95_low;ci95_high,deterministic interval-to-zero classification
